url;fecha;noticia
https://www.biobiochile.cl/noticias/nacional/chile/2020/10/12/transversales-criticas-a-teillier-por-no-condenar-violencia-en-protestas-y-dichos-sobre-primarias.shtml;2020/10/12;La comisión de Constitución de la Cámara de Diputadas y Diputados aprobó en general este martes el proyecto de reforma constitucional que busca procurar la participación de independientes en la posible convención constitucional si llegase a ganar el apruebo.  El proyecto busca favorecer la suscripción de patrocinios y la declaración e inscripción de listas de candidaturas independientes para la postulación de convencionales constituyentes, según recogió La Tercera. El presidente de la instancia, Matías Walker (DC), valoró el avance, y señaló que lograron aprobar en general “por unanimidad en la comisión de Constitución este proyecto de reforma constitucional, cuyo principal autor es Pepe Auth, pero que también me tocó firmar junto a un grupo transversal de diputados de Evópoli, el Frente Amplio y el PS”. Walker explicó que la iniciativa consta de dos disposiciones: “primero, bajar el número de patrocinios, de firmas exigibles a cada candidatura independiente, de un 0,4% bajarla a un 0,2% y también establece que el número de exigibles por lista de independiente que quieran sumar su voto, de acuerdo a su afinidad programática, es de un 0,5% en vez de un 1,5% como está actualmente dispuesto de acuerdo a la reforma aprobada el año pasado”. La iniciativa le permite “expresamente al Servel aceptar patrocinios de firma de manera electrónica, con clave única del Registro Civil, para evitar que los independientes tengan que concurrir a una notaría en mitad de una pandemia”, agregó Walker. Durante la próxima semana la comisión debatirá el proyecto en particular, instancia donde se espera escuchar a miembros del Servel. 
https://www.biobiochile.cl/noticias/economia/actualidad-economica/2020/09/26/52-de-empleados-acogidos-a-ley-de-proteccion-del-empleo-ya-habrian-retornado-a-sus-puestos.shtml;2020/09/26;Desde ayer jueves y hasta el 15 de enero del próximo año, el erizo entró en veda en gran parte del país, desde Arica hasta la región de Los Ríos, detalló Sernapesca. Por ello, los fanáticos de este marisco deberán esperar varios meses para reencontrarse con este apetecido producto, considerado en muchos países como una exquisitez a la altura del caviar o la langosta. La veda tiene como finalidad proteger el período reproductivo de la especie, un equinodermo que habita en toda la costa del país, y que es muy apetecido en el mercado interno, así como en Japón, Italia, Estados Unidos, Taiwán y China, entre otros destinos de exportación.  Asimismo, es un recurso 100% extraído por la pesca artesanal, que desembarca anualmente alrededor de 30 mil toneladas, por lo que es el sustento de un importante número de pescadores y buzos de todo Chile. Durante este período queda prohibida la extracción, transporte, comercialización y procesamiento de erizos, por lo que Sernapesca reforzará durante los controles en centros de comercialización, carreteras y puntos de desembarque, para fiscalizar el cumplimiento de la medida.  Quienes incumplan la medida arriesgan sanciones que pueden ir de 30 a 300 UTM, además de la incautación de medios de transporte e incluso al cierre temporal de locales. En las regiones de Los Lagos y Aysén, en tanto, se podrá extraer erizo sólo en las áreas de manejo hasta el 31 de octubre, y a contar del 1 de noviembre, la veda será total.  En Magallanes la veda ya comenzó el pasado 1 de octubre.  Finalmente, desde Sernapesca recordaron que desde este viernes se conceden hasta tres días para la venta del stock de erizos en estado fresco, extraídos antes del inicio de la veda. Sernapesca dispone del teléfono gratuito 800 320 032 donde es posible denunciar venta ilegal de recursos frescos en veda y mediante sus cuentas en redes sociales de Twitter y Facebook. 
https://www.biobiochile.cl/noticias/nacional/chile/2020/09/01/perez-y-posible-acusacion-de-diputados-llama-la-atencion-que-actuen-ahora-y-no-cuando-hay-atentados.shtml;2020/09/01;La Fiscalía se refirió esta noche al requerimiento presentado por la Defensoría Penal Pública para dejar sin efecto la futura formalización del secretario del Senado, Raúl Guzmán.  Tal como lo develó la Unidad de Investigación de Radio Bío Bío, Guzmán, exfiscal regional Metropolitano Sur, está siendo investigado luego de asistir al restaurante “Loyola” de San Miguel en medio de la cuarentena que afectaba la comuna. Así las cosas, a través de un comunicado, el Ministerio Público apuntó que analizarán la presentación de la referida acción constitucional, antes de adoptar una “una postura jurídica al respecto”. “Está dentro de las facultades que el imputado y su defensa pueden hacer valer, en el marco jurídico vigente en nuestro país”, señalaron. De todos modos, desde la Fiscalía reiteraron su convicción “de que existe ilicitud en el actuar del imputado y se buscará hacer efectiva su responsabilidad”. “El Ministerio Público reafirma su compromiso con la persecución penal de los delitos que pongan en riesgo la salud de las personas en el tiempo de pandemia”, sentenciaron. 
https://www.biobiochile.cl/noticias/nacional/chile/2020/10/14/camara-aprueba-proyecto-para-solicitar-que-ministerios-creen-permiso-para-realizar-actividad-fisica.shtml;2020/10/14;"La Contraloría General de la República ofició a la División de Gobierno Digital del Ministerio Secretaría General de la Presidencia (Segpres) para conocer las medidas adoptadas en torno a la ciberseguridad.  Lo anterior, tras conocerse que los servidores de esa repartición, donde se administran las Claves Únicas, habrían sufrido una vulneración por parte de hackers.  No obstante, desde el organismo aclararon, a través de un comunicado, que no existe claridad de que el hackeo que sufrieron sus servidores el jueves haya dejado expuestos datos relacionados al uso de la Clave Única.  El ministro de la Segpres, Cristián Monckeberg, señaló que se iniciará un proceso de actualización de las Claves Únicas, haciendo un llamado a la tranquilidad ya que no hay evidencia de los hackers hayan logrado tener acceso a esos datos.  “No hay certeza de que se pueda obtener todas las Claves Únicas y llevármelas para obtener información en esa materia. Lo que hay es el -potencialmente- obtener y avanzar e introducirse en un sistema encriptado, que eventualmente -después de un trabajo arduo- podría llevar (…) a descifrar alguna Clave Única”, indicó la autoridad.  Consultados al respecto, los expertos en ciberseguridad, pese a que no le quitan gravedad a lo sucedido, se alinean de cierta manera con lo mencionado por el Gobierno; es decir, que es muy pronto para determinar la magnitud y si se pudieron obtener las claves.  En conversación con La Radio, el docente del Centro del Ciberseguridad de la Universidad Mayor, Pedro Huichalaf, explica cuál es el principal problema que se podría generar con este ataque cibernético. En palabras de Huichalaf, los datos obtenidos se podrían utilizar para replicar las páginas oficiales del Gobierno para efectivamente obtener información más confidencial.  “No es que esté la base de datos con toda las claves comprometidas, pero sí el entorno y hay desarrollo de aplicaciones y ahí es donde está el posible problema, porque alguien podría crear un portal falso -como muchas veces hacen phishing- es decir, hacen una página similar a una institución pública y así tratar de captar información”, remarcó.  En opinión del gerente general de Alarm Group Chile, empresa dedicada a la seguridad cibernética, Juan Lopizic, el Estado en Chile ha ido adoptando medidas para enfrentar estos problemas, sin embargo, la situación es compleja ya que el desarrollo informático avanza a gran velocidad. “Yo creo que hay que cambiar la consciencia de la seguridad en el país”, aseguró el experto.   Desde el Congreso también hubo reacciones, el senador del PPD e integrante de la Comisión de Seguridad, Felipe Harboe, le solicitó al Gobierno precisar la magnitud de este ataque cibernético.  “Es bien bochornosa la situación (…) Lo más importante ahora es cómo le garantizamos a la gente que estas Claves Únicas no van a ser mal utilizadas”, aseveró el parlamentario.  El senador también menciona que el Gobierno debería colocarle discusión inmediata al proyecto de protección de datos personales, actualmente en la comisión de Constitución de la Cámara Alta, el cual aumentaría los estándares en materia de ciberseguridad.  Por su parte, el diputado Miguel Ángel Calisto, presidente de la Comisión de Seguridad de la Cámara, instó al Gobierno a “realizar un trabajo serio para mejorar la ciberseguridad de nuestras instituciones”. “Espero que el Gobierno le tome el peso a esta situación y se trabaje de forma seria en mejorar la ciberseguridad de nuestras instituciones, invirtiendo en las distintas tecnologías disponibles para brindar usuarios una seguridad del más alto nivel”, señaló. En la misma línea, desde la Bancada por la Ciberseguridad, el senador Kenneth Pugh Olavarría, realizó un llamado a cambiar la Clave Única y también, a reforzar las medidas preventivas para evitar estas situaciones.  “La Ciberseguridad no es un problema técnico. Un país del siglo XXI no puede funcionar sin ciberseguridad. Nuestra dependencia de los sistemas digitales es de tal magnitud y profundidad que si no entendemos los alcances de nuestras vulnerabilidades corremos el riesgo de desbaratar gravemente nuestra forma de vida”, afirmó.  “Necesitamos con urgencia desarrollar y entrenar una masa crítica de personas con conocimientos adecuados, de tal manera de prevenir y reaccionar ante ataques cibernéticos”, sentenció el parlamentario.  Actualmente la investigación por el presunto sabotaje informático sufrido por la Divisón de Gobierno Digital está en manos de la Fiscalía Metropolitana Centro Norte, desde donde ya encargaron diligencias a la PDI.  "
https://www.biobiochile.cl/noticias/nacional/chile/2020/09/30/laboratorios-comenzaran-a-realizar-ensayos-clinicos-de-vacunas-contra-el-covid-19-en-chile.shtml;2020/09/30;La jornada de este lunes, el Minsal informó de una nueva recomendación del Consejo Asesor Covid-19, consistente en acortar de 14 a 11 los días de aislamiento de los casos confirmados por covid-19. María Teresa Valenzuela, integrante de dicho consejo, indicó que esto se debe a que “la evidencia científica ha demostrado que el virus deja de ser infectante, deja de replicarse después del octavo día”. “Por lo tanto, hay una razón de peso por la cual realmente el aislamiento de estos casos debería ser hasta 11 días”, añadió. En esa línea, precisó también que “sin embargo, es muy importante hacer una tremenda diferencia entre lo que es un caso confirmado versus lo que es el contacto con los casos, los contacto estrechos, los contactos íntimos”. En definitiva, la experta enfatizó que “la sugerencia es, para los casos confirmados, abreviar el periodo de aislamiento de ellos a 11 días, pero para los que son los contactos de estos casos sigue el periodo de 14 días de cuarentena”. Por su parte, Rafael Araos, jefe de Epidemiología del Minsal, indicó que la definición de este consejo será diferida “hasta que no tengamos una claridad completa de lo que está pasando a nivel de la dinámica de la epidemia después de las Fiestas Patrias”. “Hemos observado que disminuyó un poquito el número de testeos, también se acompañó de un aumento del rezago de diagnósticos, es decir, no solamente hubo menos test sino que los resultados fueron más lentos, y esto redunda desde el punto de vista matemático en un aumento de la estimación de los contagios por coronavirus”, agregó Araos. A esto último, sumó que “la situación que estamos viviendo a nivel país en que algunas curvas nos muestras algunos signos alarmantes como el aumento del R por ejemplo, tenemos que ver cómo se comportan en los próximos días para saber si efectivamente estas tendencias nos están indicando que hay un brote real de coronavirus o son el reflejo de un artefacto post 18”. “No hay muchas dudas en la implementación (…) Pero hay un detalle técnico que es que implementar esta medida va a significar un recálculo de los casos activos y eso puede dificultar la interpretación de los números y por eso vamos esperar esta semana para la implementación”, cerró. 
https://www.biobiochile.cl/noticias/nacional/chile/2020/10/13/teillier-a-perez-un-exalcalde-nominado-por-la-dictadura-mal-puede-dar-lecciones-de-democracia.shtml;2020/10/13;La acusación constitucional contra la jueza Silvana Donoso estaría prácticamente rechazada, luego que gran parte de los senadores adelantaran su voto en contra. Este jueves se votará el libelo acusatorio. De esta forma, la ministra de la Corte de Apelaciones de Valparaíso estaría zafando una eventual sanción, luego de ser acusada constitucionalmente por notable abandono de deberes y por transgredir tratados internacionales.  No obstante, en la sesión de este miércoles 19 senadores adelantaron su voto en contra respecto de los dos capítulos del libelo acusatorio, el cual fue ingresado por la libertad condicional que se le otorgó a Hugo Bustamante, el único imputado en el crimen de Ámbar Cornejo.  La mayoría argumentó que la ministra actuó acorde a la legislación que regía en ese entonces.  A ellos se suman otros tres senadores que se inhabilitaron, con lo cual no se alcanzarían los 22 votos necesarios para aprobar esta acusación constitucional. La senadora socialista Isabel Allende señaló que la ministra actuó acorde a la legislación de ese entonces. En tanto, el senador DC Francisco Huenchumilla, fue más allá indicando que esta acusación es una de las más débiles que le ha tocado conocer.  Una de las que votó a favor de la acusación constitucional, fue la presidenta de la UDI Jacqueline Van Rysselberghe, quien señaló que a la ministra le faltó criterio jurídico. Mientras que su par Iván Moreira, dijo que la falta administrativa en que incurrió la comisión, dañó la institucionalidad.  Sin embargo, el resultado oficial se conocerá este miércoles cuando se realice la votación formal, según lo confirmó la presidenta de la Cámara Alta, Adriana Muñoz. 
https://www.biobiochile.cl/noticias/nacional/chile/2020/10/01/anuncian-cordones-sanitarios-para-rm-concepcion-valparaiso-y-temuco-en-fin-de-semana-del-12-10.shtml;2020/10/01;"El exministro de Relaciones Exteriores, Heraldo Muñoz, criticó duramente al gobierno por su decisión de no firmar el Acuerdo de Escazú, un pacto que Chile impulsó originalmente pero al que finalmente no adhirió. “Chile no firma Acuerdo de Escazú que lideró el primer gobierno de Piñera y que explícitamente apoyó en el actual. Al argumento sin fundamento que suscribirlo arriesgaría demanda de Bolivia, se sumaron otras consideraciones que no son más que excusas. Piñera debió haberse disculpado en discurso ONU”, indicó Muñoz. — Heraldo Muñoz (@HeraldoMunoz) September 22, 2020  Este martes el Gobierno ratificó que no firmará el “Acuerdo Regional sobre Acceso a la Información, la Participación Pública y el Acceso a la Justicia en Asuntos Ambientales en América Latina y el Caribe” conocido como el “Acuerdo de Escazú”. De acuerdo al Gobierno, el país se expone a demandas ante Tribunales Internacionales por la interpretación en algunas normas y afirma que establece obligaciones ambiguas a los estados. De esta forma, justificaron su decisión con 4 puntos: -El Acuerdo introduce una serie de principios no definidos que condicionarán nuestra legislación ambiental.
-El Acuerdo podría implicar cambios inciertos en nuestra legislación, dada su autoejecutabilidad, generando incertidumbre jurídica.
-El Acuerdo introduce obligaciones para el Estado ambiguas, amplias e indefinidas, que dificultan su cumplimiento.
-El Acuerdo expone a Chile a controversias internacionales por la aplicación directa de sus normas y el carácter ambiguo de las mismas. "
https://www.biobiochile.cl/noticias/economia/tu-bolsillo/2020/10/07/gobierno-informa-que-ingresara-nuevas-indicaciones-a-proyecto-de-reforma-de-pensiones.shtml;2020/10/07;Carabineros del departamento OS9 identificaron un nuevo método de delitos sexuales contra menores de edad, mediante el mal uso de aplicaciones de reparto, tan utilizadas en estos tiempos de pandemia. “Hemos detectado un modo de operar donde personas piden productos de comida rápida u otros de reparto a domicilio”, señaló el coronel Juan Francisco González, jefe del OS9, al diario El Mercurio. El uniformado detalla que hay una denuncia “que se está investigando, donde hay una persona que es contactada para llevar un producto a una casa y toma contacto con quien pidió, que era menor de edad, y este sujeto le envía imágenes de contenido sexual de partes de su cuerpo, donde se comienza a generar una comunicación entre ambos, lo que podría generar llamadas extorsivas, amenazas o comunicaciones no deseadas”. En las indagatorias se estableció que el victimario trabajaba en aplicaciones de delivery y guardaba teléfonos de menores, para luego enviar contenido sexual a través de WhatsApp. No descartan que pueda haber más víctimas. En Carabineros, consigna el matutino, han detectado que muchos jóvenes y menores de edad hacen uso de estas aplicaciones de despacho, por lo que llaman a que los padres sean conscientes de que sin saberlo pueden estar compartiendo mucha información privada sensible, como el número de teléfono y la dirección. “Puede existir de parte de quienes hacen estos repartos un mal uso de estos datos o vulneraciones, como las detectadas”, afirma González. Desde el OS9 detallan tres contextos en que esto se puede dar: cuando el menor realiza pedidos sin supervisión de un adulto, cuando el adulto le pide al menor que haga el pedido o cuando el adulto usa el celular del niño o niña para solicitar un envío. En ese sentido, como medida de prevención, recalcan que siempre los pedidos sean realizados por un adulto directamente en su propio celular o mantengan conocimiento de las aplicaciones usadas por sus hijos. Estos antecedentes recuerdan un hecho similar, dado a conocer el año pasado por BioBioChile, cuando un repartidor intentó acosar por mensaje a una niña de 13 años que había recibido un pedido. 
https://www.biobiochile.cl/noticias/nacional/chile/2020/10/15/de-cara-a-18-o-minsal-llama-a-manifestarse-pacificamente-respetando-medidas-sanitarias.shtml;2020/10/15;El organismo fiscalizador definió que el decreto por el cual se estableció el acuerdo con la multinacional, distintas carteras y la Universidad Adolfo Ibáñez (UAI), no entrega seguridad de que los datos producidos en Chile por organismos públicos -entre ellos sobre Astronomía- no serán vendidos a particulares. Asimismo cuestionó que no se realizara una licitación pública para que Amazon sea parte de la Fundación Data Observatory, que incluye a privados y organismos del Estado. Especialistas advierten que la privatización de datos podría estar ad portas y valoraron la decisión del órgano de control. En la cartera de Economía, en tanto, evalúan cómo revocar el criterio adoptado por la entidad dirigida por Jorge Bermúdez. La historia y los documentos la revela la Unidad de Investigación de Radio Bío Bío. El pasado 21 de noviembre los ministros de Economía, Ciencia y Tecnología y los representantes de la Universidad Adolfo Ibáñez (UAI), firmaron junto a la multinacional Amazon los estatutos que dieron vida a la Fundación Data Observatory (FDO). El alcance de la instancia buscaba “procesar y almacenar datos” generados por “instituciones de carácter público y privado”. La instancia podría “disponibilizar”, datos sobre astronomía, cambio climático, generar información para sectores como educación, economía, entre muchos otros. El aporte fue definido por el presidente Sebastián Piñera en 15 mil millones de pesos. Hasta ese minuto el Gobierno daba por sentado que la iniciativa sería aprobada inmediatamente por la Contraloría. Sin embargo, se equivocó, porque el pasado 3 de septiembre, el organismo fiscalizador “representó” o en otras palabras cuestionó la legalidad del decreto firmado por ambas carteras el 30 de enero de 2020, al encontrar una serie de anomalías administrativas que podrían echar por tierra la sola creación del FDO, uno de los proyectos estrella lanzado por Sebastián Piñera en materia de innovación. De acuerdo al oficio que obtuvo la Unidad de Investigación de Radio Bío Bío, la entidad de control estimó que la fundación creada a tal efecto, no evidencia cómo evitará la comercialización de los datos. Para llegar a esa conclusión, la Contraloría estimó que el Gobierno usó un mecanismo de trato directo para que una empresa privada integre el Estado sin entregar fundamentación para recurrir al mecanismo. “Teniendo en consideración el volumen de información y la amplitud de operaciones que pueden tener lugar al amparo del objeto de la Fundación, no se advierten garantías suficientes que resguarden la correcta utilización por parte de los particulares intervinientes (Amazon) de los datos de los entes públicos y que impidan su comercialización en desmedro del patrimonio público y la igualdad de oportunidades que el Estado debe asegurar a los integrantes de la comunidad”, razonó la entidad que dirige Jorge Bermúdez. Pedro Huichalaf Roa, abogado, investigador del Centro de Ciberseguridad de la Universidad Mayor y exsubsecretario de Telecomunicaciones, aseguró que “hay un cuestionamiento respecto a qué se hará con esa información”. “Aquí no se aplica la Ley de Datos Personales propiamente tal, pero sí la información que se obtiene científica que genere un valor agregado, que en otros países se vende, que se puede procesar y tenemos una ganancia, digámoslo así, social”, asegura el exfuncionario. “(…) acá se lo representa como algo privado y en definitiva es como que el Gobierno le está dando un negocio a algunas empresas y excluye obviamente a otras y no hay una finalidad de qué es lo que va a suceder con toda información que se genera (…) es un modelo de negocios almacenar información”, añadió. El dictamen, que ya fue notificado a la cartera de Economía, también critica la ausencia de una licitación pública atendido que incluyó a una “persona jurídica (…) del sector privado”. “Tal proceder (…) ha importado conferir a los particulares intervinientes un privilegio significativo en relación con terceros que puedan encontrarse en similares o mejores condiciones (…) para celebrar el contrato en cuestión”, se lee en el documento. Otro cuestionamiento apunta al porqué el Gobierno eligió a la Universidad Adolfo Ibáñez (UAI) para integrar la instancia, ya que carece de la carrera de Astronomía ni menos especialistas en investigación en la disciplina. En la misma línea criticó que la UAI tenga una participación indefinida, ya que “pugna con la libre concurrencia de los oferentes”. El profesor de Derecho Público de la Universidad de Chile, Cristóbal Osorio, explicó que la resolución es positiva, ya que establece un nuevo rango de análisis, respecto de otros actores que podrían participar también de la iniciativa y que son parte del Estado. “Hoy en Chile existen universidades públicas, existen otro tipo de fundaciones que tienen un desarrollo de bastantes años en análisis de datos que no fueron consideradas y (…) que fue analizada por la Contraloría respecto de declarar la ilegalidad de esta fundación (con Amazon)”, declaró. Por último, la Contraloría razonó que no existe un fundamento claro del porque el Consejo de Aportantes Estratégicos, tengan el derecho de acceder “a los datos procesados y bases de datos generados por las Fundación”. Según Huichalaf, la decisión gubernamental busca anteponer los bienes privados por sobre los bienes públicos. A través de un cuestionario enviado por este medio, desde el Ministerio de Economía se indicó que se evalúan los pasos a seguir para revertir el criterio de la Contraloría, pero criticó que, en dos oportunidades anteriores, fue aprobado por el mismo organismo. – El dictamen en comento establece que la creación del FDO “no se ajusta a derecho” y detalla una serie de anomalías administrativas en cuanto a su redacción y alcances. ¿Qué les parece este documento? ¿Afectará la continuidad de la Fundación? La Contraloría General ya había tomado razón de dos decretos anteriores, el decreto N° 164, de 2018, modificado por el N° 75, de 2019, ambos del Ministerio de Economía, Fomento y Turismo, en los cuales se autorizó a los ministerios de Economía, Fomento y Turismo y de Ciencia, Tecnología, Conocimiento e Innovación, formar y constituir en su representación una fundación privada sin fines de lucro denominada “Fundación Data Observatory” (DO). En ninguna de las dos tomas de razones anteriores la Contraloría planteó ninguna objeción como las del presente oficio devolutorio, por lo cual consideramos que la continuidad de la Fundación no se verá afectada. – ¿Qué caminos administrativos o procesales adoptará la cartera ante la determinación de la entidad de control? ¿Reconsideración? ¿Recurso de Protección? Se está evaluando el mejor camino a seguir en conjunto con nuestros socios fundadores, para que el proyecto cumpla con todas las exigencias que sean necesarias.  – El documento destaca la ausencia de licitación pública. A renglón seguido que no existen garantías para la administración del volumen de datos. ¿Comparte dicha apreciación la cartera? Para la creación de esta Fundación se realizó una convocatoria pública a través de un “llamado a presentar propuestas de valor”, cuyo extracto se publicó el 7 de enero de 2019 en el diario La Tercera y en el sitio web institucional del Ministerio, y cuyo cierre y recepción de propuestas se extendió hasta el 15 de marzo de 2019. El llamado estaba dirigido a todos aquellos proponentes, personas naturales o jurídicas, nacionales o extranjeras que estuvieran interesadas en presentar propuestas para incorporarse como fundadores del FDO, y tras su publicación se recibieron tres propuestas en total. Las únicas dos propuestas que cumplieron con los requisitos de dicho llamado fueron las presentadas por UAI (Universidad Adolfo Ibáñez) y AWS (Amazon). Con respecto a las garantías de administración de datos, el FDO cuenta con las capacidades e infraestructura para manejar un gran volumen de datos, y lo más importante, formar en esta materia a los futuros profesionales de nuestro país que lideren la transformación digital fundamental para el desarrollo futuro de Chile. – Además, cuestiona que la Universidad Adolfo Ibáñez haya sido elegida como el ente académico que, para integrar la iniciativa, máxime cuando dentro de su oferta educacional o de investigación, no cuenta con la especialidad de Astronomía. El FDO no está restringido únicamente a los datos astronómicos pues su objetivo es desarrollar las capacidades y conocimientos en Ciencias de Datos, un área donde la Universidad Adolfo Ibáñez se ha destacado.  – ¿Qué dice al respecto el ministro Palacios, quien es uno de los fundadores de este observatorio? Este es un proyecto que el Ministerio de Economía viene impulsado desde el año 2016 a través del programa de “astroinformática” de Corfo, ya que se presenta como una gran oportunidad para que el Estado de Chile aporte en la disponibilidad de datos para lograr obtener un mayor desarrollo científico, tecnológico, de innovación y conocimiento, que permita al país ir transitando hacia una economía basada en el conocimiento y la innovación. 
https://www.biobiochile.cl/noticias/nacional/chile/2020/10/08/magallanicos-con-covid-19-siguen-llegando-a-santiago-y-ya-suman-47-pacientes-trasladados-en-40-dias.shtml;2020/10/08;De 9:00 a pasadas las 12:00 horas del día sesionó la Sala del Senado para continuar con el trámite de la Ley de Migraciones, proyecto que está en el Congreso desde 2013 y que durante su estadía en ésta ha tenido un lento avance. De hecho, hoy sólo se lograron votar tres artículos, lo que refleja lo difícil que ha sido apurar el tranco en este tema, sobre todo considerando la alta dificultad técnica que presenta el proyecto.  Uno de los artículos que se aprobó fue el 19, el cual se hace cargo de la reunificación de las familias migrantes que se encuentren en el país, y que generó debate ya que en la votación en general se estableció que “los residentes podrán solicitar la reunificación familiar con su cónyuge o conviviente”.  Esta última palabra es la clave, ya que en su votación en particular en la Comisión de Gobierno, el término de “conviviente” fue eliminado, sustituyéndose por la frase “con aquella persona que mantenga una relación que, de conformidad con el derecho aplicable, produzca efectos equivalentes al matrimonio”. Finalmente, la Sala aprobó el artículo con esta última redacción, eliminando la palabra “conviviente”.  La senadora de la UDI, Luz Ebensperger, así se mostraba a favor de eliminar aquella palabra del proyecto.  Por su parte, el senador DC, Jorge Pizarro, señaló que es necesario incluir el término de conviviente para facilitar así la reunificación familiar. Otra de las polémicas de la jornada se vivió durante la votación del artículo 27, discutiéndose si era pertinente mantener la redacción emanada de la Comisión de Gobierno Interior, la cual permitiría al Ejecutivo solicitar visas a los migrantes que vengan en calidad de turista.  Aquí, el debate se instaló ya que la administración de turno podría negarse a entregar una visa usando como referencia el comportamiento de un grupo de personas de algún país determinado.  El senador Alejandro Navarro se mostró contrario a esta medida usando a la cantante colombiana Shakira como ejemplo. “Es decir que si un grupo de militares argentinos tiene un mal comportando en Chile, una delegación que viene a estudiar ¿le vamos a negar la visa a todos los argentinos? Es decir porque hay un grupo de delincuentes en Antofagasta ¿Le vamos a negar la entrada a todos los colombianos, incluyendo a Shakira?”, expresó. Por último, se rechazó el artículo 22, el cual buscaba establecer que el presidente (de turno) deberá velar por evitar el “ingreso irregular” de extranjeros.  En el Gobierno, en tanto, miran con mucha atención lo que está sucediendo en el Congreso con el trámite de esta ley, de hecho, el subsecretario del Interior, Juan Francisco Galli, estuvo exponiendo la postura del Ejecutivo.  La cual ha sido muy clara y crítica con dos indicaciones puntuales: la que establece una visa laboral transitoria y un proceso de regularización de 90 días desde que se publique la ley.  El ministro del Interior, Víctor Pérez, insistió en que esas enmiendas, que se votarían la próxima semana, deben ser rechazadas. 
https://www.biobiochile.cl/noticias/nacional/chile/2020/09/21/nueva-zelanda-suecia-y-australia-los-modelos-economicos-que-chilenos-quieren-para-el-pais.shtml;2020/09/21;La alcaldesa de Providencia, Evelyn Matthei, confirmó sus intenciones de ser candidata presidencial. Desde Chile Vamos valoraron sus declaraciones, pero señalaron que no es momentos de anunciar candidaturas.  “Voy de candidata a la presidencia”, con esas palabras Matthei confirmó en entrevista con LUN sus aspiraciones para llegar a La Moneda. Con esto, serían al menos dos las alternativas del gremialismo para la carrera presidencial: ella y Joaquín Lavín, jefe comunal de Las Condes.  El alcalde valoró las declaraciones de Matthei, pero evitó referirse a si está dispuesto a ser candidato presidencial. “Me parece muy bueno (…) Si los alcaldes gobernáramos Chile, sería un país muy distinto“, dijo. En RN, suenan algunos nombres como los ministros Andrés Allamand y Mario Desbordes, pero aún no definen candidatos.  El presidente de RN, Rafael Prohens, señaló que las declaraciones de Matthei obligan a su partido a poner una muy buena carta para competir en primarias. En el caso de Evópoli, algunos proponen al senador Felipe Kast, pero el presidente de la colectividad, el diputado Andrés Molina, señaló que no es bueno adelantar la carrera presidencial y que hay que enfocarse en el trabajo del gobierno actual. En el PRI señalaron que está bien que algunos manifiesten sus intenciones, pero dicen que no es el momento de hablar de candidaturas presidenciales. Así lo dijo el presidente del partido, Rodrigo Caramori. En paralelo, una de las figuras claves de la UDI, Pablo Longueira, manifestó en El Mercurio su postura por el apruebo de una nueva Constitución, contraria a lo definido por el gremialismo. Además, señaló que quería ser candidato a constituyente y también a liderar la tienda gremialista. 
